,pair,title,description,link,provider,time_published
1554,gbp-usd,FTSE 100 steady as investors wait for US payrolls data,By Shashwat Chauhan and Sruthi Shankar (Reuters) -The UK's FTSE 100 was little changed on Thursday with investors on the sidelines ahead of U.S. payrolls data which could drive...,https://www.investing.com/news/stock-market-news/ftse-100-steady-as-investors-wait-for-us-payrolls-data-3251316,Reuters,2023-12-07 17:46:19
1555,gbp-usd,"Dollar at 2-week high, euro softer as market bets on rate cuts","By Hannah Lang WASHINGTON (Reuters) -The U.S. dollar was at a two-week high on Wednesday, while the euro was weak across the board as markets ramped up bets that the European...",https://www.investing.com/news/forex-news/dollar-at-2week-high-euro-softer-as-market-bets-on-rate-cuts-3250171,Reuters,2023-12-06 20:30:49
1556,gbp-usd,Dollar edges lower; euro hit by weak German factory orders,"Investing.com - The U.S. dollar edged lower in early European trade Wednesday, but remained near a two-week high, ahead of key employment data, while the euro headed lower after...",https://www.investing.com/news/forex-news/dollar-edges-lower-euro-hit-by-weak-german-factory-orders-3250337,Investing.com,2023-12-06 09:38:07
1557,gbp-usd,Dollar's dominant grip on FX markets to loosen further: Reuters poll,"By Hari Kishan BENGALURU (Reuters) - The dollar will loosen its grip on other G10 currencies in 2024, with a dimmer outlook for the currency as the U.S. Federal Reserve was...",https://www.investing.com/news/forex-news/dollars-dominant-grip-on-fx-markets-to-loosen-further-reuters-poll-3250159,Reuters,2023-12-06 01:35:44
1558,gbp-usd,"Dollar up after weaker-than-expected jobs data, fueling rate bets","By Hannah Lang (Reuters) -The U.S. dollar was higher against a basket of currencies on Tuesday, paring losses from a recent selloff in spite of data showing that U.S. job openings...",https://www.investing.com/news/forex-news/dollar-up-after-weakerthanexpected-jobs-data-fueling-rate-bets-3249231,Reuters,2023-12-05 20:21:21
1559,gbp-usd,"Dollar finds foothold ahead of jobs opening, services PMI data","Investing.com - The U.S. dollar stabilized in early European trade Tuesday, near a one-week high, as traders scaled back dovish Federal Reserve bets ahead of key economic data...",https://www.investing.com/news/forex-news/dollar-finds-foothold-ahead-of-jobs-opening-services-pmi-data-3249434,Investing.com,2023-12-05 09:30:13
1560,gbp-usd,"Dollar regains ground after sell off; bitcoin breaches $42,000","By Hannah Lang WASHINGTON (Reuters) -The dollar ticked higher on Monday, regaining some ground after falling for three straight weeks on bets that the U.S. Federal Reserve will...",https://www.investing.com/news/forex-news/dollar-regains-ground-after-sell-off-bitcoin-breaches-42000-3248254,Reuters,2023-12-04 20:45:50
1561,gbp-usd,"Shares climb, dollar falls with Fed comments inspiring dovish bets",By Sinéad Carew and Amanda Cooper NEW YORK/LONDON (Reuters) -MSCI's global stock index rose on Friday and marked its fifth straight weekly gain while U.S. Treasury yields and the...,https://www.investing.com/news/stock-market-news/shares-climb-dollar-falls-with-fed-comments-inspiring-dovish-bets-3247334,Reuters,2023-12-01 21:42:07
1562,gbp-usd,US dollar falls on dovish remarks by Fed's Powell,"By Gertrude Chavez-Dreyfuss NEW YORK (Reuters) -The dollar fell on Friday, after two days of gains, as Federal Reserve Chair Jerome Powell struck a cautious tone on further...",https://www.investing.com/news/forex-news/us-dollar-falls-on-dovish-remarks-by-feds-powell-3247325,Reuters,2023-12-01 20:55:47
1563,gbp-usd,Dollar retreats after PCE data points to cooling inflation; Powell set to speak,"Investing.com - The U.S. dollar retreated in early European trade Friday, as a key inflation release added to expectations that U.S. interest rates have peaked. At 04:40 ET (09:40...",https://www.investing.com/news/forex-news/dollar-retreats-after-pce-data-points-to-cooling-inflation-powell-set-to-speak-3247504,Investing.com,2023-12-01 09:40:24
1564,gbp-usd,"US dollar gains but set for worst monthly loss in a year, euro falls",By Gertrude Chavez-Dreyfuss NEW YORK (Reuters) -The dollar gained on Thursday as investors took profits on bets the currency would weaken further and shrugged off data showing...,https://www.investing.com/news/forex-news/us-dollar-gains-but-set-for-worst-monthly-loss-in-a-year-euro-falls-3246303,Reuters,2023-11-30 22:01:56
1565,gbp-usd,Dollar recovers from three-month lows; PCE data looms large,"Investing.com - The U.S. dollar edged higher in early European trade Thursday, but remained near a three-month low ahead of a key reading of U.S. inflation later in the session. At...",https://www.investing.com/news/forex-news/dollar-recovers-from-threemonth-lows-pce-data-looms-large-3246563,Investing.com,2023-11-30 09:44:05
1566,gbp-usd,"Dollar edges higher, but near monthly lows ahead of PCE inflation","Investing.com - The U.S. dollar edged higher in early European trade Tuesday, but remained near a three-month low as traders awaited key inflation data amid growing conviction that...",https://www.investing.com/news/forex-news/dollar-edges-higher-but-near-monthly-lows-ahead-of-pce-inflation-3244515,Investing.com,2023-11-28 09:18:08
1567,gbp-usd,US dollar falls against most currencies as rate cut view weighs,"By Gertrude Chavez-Dreyfuss and Samuel Indyk NEW YORK/LONDON (Reuters) -The U.S. dollar slid against most major currencies on Monday, with a measure tracking the greenback's value...",https://www.investing.com/news/forex-news/us-dollar-falls-against-most-currencies-as-rate-cut-view-weighs-3243256,Reuters,2023-11-27 16:11:44
1568,gbp-usd,Dollar slips ahead of key inflation data; sterling shows strength,"Investing.com - The U.S. dollar drifted lower Monday at the start of a data-packed week, while sterling gained on a degree of confidence returning to U.K. consumers. At 04:00 ET...",https://www.investing.com/news/forex-news/dollar-slips-ahead-of-key-inflation-data-sterling-shows-strength-3243449,Investing.com,2023-11-27 08:57:55
1569,gbp-usd,Dollar slips on bets US rates have peaked,"By Saqib Iqbal Ahmed NEW YORK (Reuters) -The dollar slipped against a basket of currencies on Friday on news of steady U.S. business activity in November, but private sector...",https://www.investing.com/news/forex-news/dollar-slips-on-bets-us-rates-have-peaked-3242299,Reuters,2023-11-24 19:40:44
1570,gbp-usd,Sterling nears three-month high; UK consumers more upbeat,"By Amanda Cooper LONDON (Reuters) - The pound rose on Friday nearing its highest in almost three months, lifted in part by a broad-based retreat in the dollar, but also by a rise...",https://www.investing.com/news/forex-news/sterling-nears-threemonth-high-uk-consumers-more-upbeat-3242713,Reuters,2023-11-24 12:12:23
1571,gbp-usd,Dollar retreats in thin volumes; Fed monetary policy in focus,"Investing.com - The U.S. dollar edged lower in thin holiday-affected volumes Friday, amid uncertainty of the future path of U.S. interest rates. At 03:00 ET (08:00 GMT), the Dollar...",https://www.investing.com/news/forex-news/dollar-retreats-in-thin-volumes-fed-monetary-policy-in-focus-3242513,Investing.com,2023-11-24 08:54:24
1572,gbp-usd,Dollar retreats in holiday-impacted trading; euro helped by German PMIs,"Investing.com - The U.S. dollar retreated in thin holiday-impacted trade Thursday, with traders digesting recent economic data and what it potentially means for the Federal...",https://www.investing.com/news/forex-news/dollar-retreats-in-holidayimpacted-trading-euro-helped-by-german-pmis-3241946,Investing.com,2023-11-23 09:01:23
1573,gbp-usd,"Dollar climbs after U.S. labor, consumer sentiment data","By Chuck Mikolajczak NEW YORK (Reuters) -The dollar index rose on Wednesday, rebounding from a 2-1/2 month low after economic data showed the number of Americans filing new claims...",https://www.investing.com/news/forex-news/dollar-climbs-after-us-labor-consumer-sentiment-data-3240621,Reuters,2023-11-22 19:45:53
1574,gbp-usd,Dollar bounces off lows after Fed minutes; Sterling looks to  Autumn Statement,"Investing.com - The U.S. dollar edged higher in early European trade Wednesday, but remained near recent lows after the release of the minutes of the Federal Reserve’s last...",https://www.investing.com/news/forex-news/dollar-bounces-off-lows-after-fed-minutes-sterling-looks-to--autumn-statement-3240849,Investing.com,2023-11-22 09:11:07
1575,gbp-usd,Dollar poised to halt slide after Fed minutes,By Chuck Mikolajczak NEW YORK (Reuters) -The dollar index was on pace to stem the tide of its recent downturn on Tuesday after minutes from the Federal Reserve's most recent...,https://www.investing.com/news/forex-news/dollar-poised-to-halt-slide-after-fed-minutes-3239565,Reuters,2023-11-21 20:51:21
1576,gbp-usd,Dollar retreats ahead of minutes from Fed's October meeting,"Investing.com - The U.S. dollar retreated once more in early European trade Tuesday, falling to a more than 2-month low ahead of the release of the minutes from the Federal...",https://www.investing.com/news/forex-news/dollar-retreats-ahead-of-minutes-from-feds-october-meeting-3239799,Investing.com,2023-11-21 09:11:33
1577,gbp-usd,"Dollar falls to 2-1/2 month low on Fed expectations, yen strengthens","By Chuck Mikolajczak NEW YORK (Reuters) -The dollar index fell to its lowest in more than two months on Monday, continuing a drop from the prior week, as investors largely believe...",https://www.investing.com/news/forex-news/dollar-falls-to-212-month-low-on-fed-expectations-yen-strengthens-3238456,Reuters,2023-11-20 20:20:47
1578,gbp-usd,Dollar falls to two-month lows; Fed minutes loom large,"Investing.com - The U.S. dollar fell to a more than two-month low in early European trade Monday, adding to last week’s sharp losses on increased expectations that the Federal...",https://www.investing.com/news/forex-news/dollar-falls-to-twomonth-lows-fed-minutes-loom-large-3238680,Investing.com,2023-11-20 09:32:05
1579,gbp-usd,Yuan and Aussie dollar hit three-month highs as U.S. dollar weakens,"LONDON - The yuan and Australian dollar ascended to three-month peaks today, buoyed by strategic moves from China's central bank and a softening U.S. dollar, which hit a two-month...",https://www.investing.com/news/forex-news/yuan-and-aussie-dollar-hit-threemonth-highs-as-us-dollar-weakens-93CH-3238554,Investing.com,2023-11-20 06:14:22
1580,gbp-usd,"Dollar posts steep weekly fall, trades below 150 yen","By Herbert Lash and Iain Withers NEW YORK/LONDON (Reuters) - The dollar posted its second-steepest weekly decline versus other major currencies this year on Friday, while the yen...",https://www.investing.com/news/forex-news/dollar-posts-steep-weekly-fall-trades-below-150-yen-3237141,Reuters,2023-11-17 22:21:06
1581,gbp-usd,Naira sees mixed performance amid Nigeria's forex liquidity challenges,"Nigeria's currency, the Naira, experienced a turbulent week with significant fluctuations across different exchange platforms. Amidst ongoing liquidity issues and a lack of...",https://www.investing.com/news/forex-news/naira-sees-mixed-performance-amid-nigerias-forex-liquidity-challenges-93CH-3237471,Investing.com,2023-11-17 10:38:06
1582,gbp-usd,"Dollar edges higher, but set for sharp weekly loss as inflationary pressures ease","Investing.com - The U.S. dollar edged higher in early European trade Friday, but was heading for a sharp weekly loss after cooling inflation spurred growing bets that the Federal...",https://www.investing.com/news/forex-news/dollar-edges-higher-but-set-for-sharp-weekly-loss-as-inflationary-pressures-ease-3237324,Investing.com,2023-11-17 08:03:31
1583,gbp-usd,Dollar steady as U.S. jobless claims boost Fed rate cut bets,"By Herbert Lash NEW YORK (Reuters) -The dollar meandered on Thursday after U.S. jobless claims rose more than expected last week, indicating a cooling labor market that could...",https://www.investing.com/news/forex-news/dollar-steady-as-us-jobless-claims-boost-fed-rate-cut-bets-3235797,Reuters,2023-11-16 20:36:25
1584,gbp-usd,"FTSE 100 dips as Burberry shares tumble, pound edges up","LONDON - The UK's FTSE 100 Index closed lower today, with a notable decline in several major companies. Burberry Group (OTC:BURBY) PLC experienced a significant drop, with shares...",https://www.investing.com/news/assorted/ftse-100-dips-as-burberry-shares-tumble-pound-edges-up-93CH-3236899,Investing.com,2023-11-16 19:28:26
1585,gbp-usd,Pound fluctuates after hitting two-month high against dollar,"LONDON - The British pound experienced a notable surge earlier this week, reaching a two-month high against the weakening US dollar, only to see some of those gains diminish in...",https://www.investing.com/news/forex-news/pound-fluctuates-after-hitting-twomonth-high-against-dollar-93CH-3236807,Investing.com,2023-11-16 17:21:53
1586,gbp-usd,European stocks rise led by healthcare and tech sectors,"LONDON - European stock indices, including the Stoxx Europe 600, German DAX, FTSE 100, and French CAC40, experienced gains on Wednesday. The rise was driven by key performers such...",https://www.investing.com/news/stock-market-news/european-stocks-rise-led-by-healthcare-and-tech-sectors-93CH-3236575,Investing.com,2023-11-16 14:38:38
1587,gbp-usd,Dollar edges higher; consolidating after volatile period,"Investing.com - The U.S. dollar edged higher in early European trade Thursday, holding its ground after a rebound from sharp losses earlier in the week as traders digested recent...",https://www.investing.com/news/forex-news/dollar-edges-higher-consolidating-after-volatile-period-3236012,Investing.com,2023-11-16 08:33:56
1588,gbp-usd,"Dollar gains on retail sales data, Fed rate cut date unclear","By Herbert Lash NEW YORK (Reuters) -The dollar gained on Wednesday after still strong U.S. retail sales fell less than expected in October, a reminder for the market that a...",https://www.investing.com/news/forex-news/dollar-gains-on-retail-sales-data-fed-rate-cut-date-unclear-3234454,Reuters,2023-11-15 21:36:32
1589,gbp-usd,Dollar attempts rebound after inflation-induced losses; sterling weakens,"Investing.com - The U.S. dollar edged higher in early European trade Wednesday, attempting a rebound after the previous session’s sharp losses as cooling U.S. inflation raised...",https://www.investing.com/news/forex-news/dollar-attempts-rebound-after-inflationinduced-losses-sterling-weakens-3234568,Investing.com,2023-11-15 08:05:56
1590,gbp-usd,Marketmind: UK inflation to test market's upbeat mood,A look at the day ahead in European and global markets from Tom Westbrook Just one-tenth of a percentage point was enough to trigger big moves in global markets that were some of...,https://www.investing.com/news/economy/marketmind-uk-inflation-to-test-markets-upbeat-mood-3234504,Reuters,2023-11-15 05:35:34
1591,gbp-usd,Dollar sinks after data shows US inflation cooling,By Herbert Lash NEW YORK (Reuters) -The dollar fell more than 1% against major currencies on Tuesday after U.S. consumer price data showed the pace of inflation moderating further...,https://www.investing.com/news/forex-news/dollar-sinks-after-data-shows-us-inflation-cooling-3233122,Reuters,2023-11-14 20:52:10
1592,gbp-usd,"FTSE 100 climbs led by DCC, Vodafone lags behind","The FTSE 100 Index experienced a notable rise Today, reaching 7,440.47 points, propelled by a sharp increase in DCC's shares, which soared by 12.47%. The upward movement was...",https://www.investing.com/news/stock-market-news/ftse-100-climbs-led-by-dcc-vodafone-lags-behind-93CH-3234129,Investing.com,2023-11-14 17:54:16
1593,gbp-usd,Dollar subdued ahead of key inflation data; sterling gains on wage growth,"Investing.com - The U.S. dollar traded largely unchanged in early European trade Tuesday ahead of the latest inflation data that could determine the path of U.S. monetary policy,...",https://www.investing.com/news/forex-news/dollar-subdued-ahead-of-key-inflation-data-sterling-gains-on-wage-growth-3233275,Investing.com,2023-11-14 08:06:38
1594,gbp-usd,Dollar slips after hitting one-year high against yen,"By Herbert Lash NEW YORK (Reuters) -The dollar climbed to its highest level in more than a year against the Japanese yen on Monday, near the key psychological level of 152, before...",https://www.investing.com/news/forex-news/dollar-slips-after-hitting-oneyear-high-against-yen-3231606,Reuters,2023-11-13 21:23:35
1595,gbp-usd,FTSE 100 rises led by Phoenix Group amid mixed market moves,"The FTSE 100 Index closed Monday with a notable gain, rising 0.89% to finish at 7,425.83, buoyed primarily by a significant leap in the share price of Phoenix Group Holdings PLC,...",https://www.investing.com/news/stock-market-news/ftse-100-rises-led-by-phoenix-group-amid-mixed-market-moves-93CH-3232821,Investing.com,2023-11-13 18:23:25
1596,gbp-usd,"Dollar strengthens as markets await key inflation data, Bitcoin nears 18-month high","Amidst a mixed backdrop of cautious optimism and apprehension, global markets are gearing up for a pivotal week with a keen eye on upcoming inflation data that could influence...",https://www.investing.com/news/stock-market-news/dollar-strengthens-as-markets-await-key-inflation-data-bitcoin-nears-18month-high-93CH-3232304,Investing.com,2023-11-13 12:38:29
1597,gbp-usd,Dollar edges lower ahead of key U.S. inflation release,"Investing.com - The U.S. dollar edged lower in early European trade Monday, with traders wary ahead of the release of key U.S. inflation data that could offer further clues on...",https://www.investing.com/news/forex-news/dollar-edges-lower-ahead-of-key-us-inflation-release-3231827,Investing.com,2023-11-13 08:18:19
1598,gbp-usd,Marketmind: Powell pushback puts cloud 9 beyond reach,A look at the day ahead in U.S. and global markets from Mike Dolan A slightly exaggerated market reaction to Fed chair Jerome Powell's pushback against early U.S. interest rate...,https://www.investing.com/news/commodities-news/marketmind-powell-pushback-puts-cloud-9-beyond-reach-3230460,Reuters,2023-11-10 11:11:02
1599,gbp-usd,"Dollar edges lower, but set for weekly gain after Powell's speech","Investing.com - The U.S. dollar slipped higher in early European trade Friday, but was heading for healthy weekly gains after Fed Chair Jerome Powell raised the possibility of...",https://www.investing.com/news/forex-news/dollar-edges-lower-but-set-for-weekly-gain-after-powells-speech-3230134,Investing.com,2023-11-10 08:18:08
1600,gbp-usd,Dollar steadies with Fed chief Powell set to speak again,"Investing.com - The U.S. dollar edged lower in early European trade Wednesday, handing back some of the previous session’s gains, but activity is limited as traders look for more...",https://www.investing.com/news/forex-news/dollar-steadies-with-fed-chief-powell-set-to-speak-again-3228138,Investing.com,2023-11-09 08:09:28
1601,gbp-usd,"Dollar steady against euro, yen on intervention watch as it hits one-week low",By Karen Brettell NEW YORK (Reuters) - The dollar was steady against the euro on Wednesday and gained against the yen as it consolidated after a sharp selloff last week on rising...,https://www.investing.com/news/forex-news/dollar-steady-against-euro-yen-on-intervention-watch-as-it-hits-oneweek-low-3225923,Reuters,2023-11-08 20:41:13
1602,gbp-usd,U.K.'s Bank of England initiates regulatory regime for stablecoins,"The Bank of England (BoE) and the Financial Conduct Authority (FCA) have initiated a regulatory regime for stablecoins, particularly those denominated in sterling, and other...",https://www.investing.com/news/cryptocurrency-news/uks-bank-of-england-initiates-regulatory-regime-for-stablecoins-93CH-3227463,Investing.com,2023-11-08 18:06:23
1603,gbp-usd,Asian markets show mixed response to Federal Reserve's interest rate plans,"Asian markets experienced a day of fluctuations on Wednesday, as investors grappled with the Federal Reserve's interest rate plans amidst dwindling oil prices due to demand...",https://www.investing.com/news/stock-market-news/asian-markets-show-mixed-response-to-federal-reserves-interest-rate-plans-93CH-3226219,Investing.com,2023-11-08 16:26:50
1604,gbp-usd,Recordati and Enel report increased income amid bearish European markets,"In a bearish European market, companies such as Recordati and  Enel  (BIT:ENEI) reported better-than-expected nine-month results, showing resilience amidst the downturn. On...",https://www.investing.com/news/stock-market-news/recordati-and-enel-report-increased-income-amid-bearish-european-markets-93CH-3226739,Investing.com,2023-11-08 11:59:29
1605,gbp-usd,Marketmind: Seven up - oil-fueled rally turns to Powell,A look at the day ahead in U.S. and global markets from Mike Dolan Wall Street stocks' longest winning streak in two years - clocking seven straight daily gains - has been...,https://www.investing.com/news/stock-market-news/marketmind-seven-up--oilfueled-rally-turns-to-powell-3226564,Reuters,2023-11-08 11:14:15
1606,gbp-usd,Dollar in demand ahead of eagerly awaited Powell speech,"Investing.com - The U.S. dollar edged higher in early European trade Wednesday, picking up ahead of a key speech from Fed Chair Jerome Powell later in the session.  At 03:20 ET...",https://www.investing.com/news/forex-news/dollar-in-demand-ahead-of-eagerly-awaited-powell-speech-3226143,Investing.com,2023-11-08 08:03:47
1607,gbp-usd,Crack in US dollar strength to spread as economy slows: Reuters poll,"By Hari Kishan BENGALURU (Reuters) - The dollar's recent weakness will linger for the rest of the year, according to a majority of FX strategists in a Reuters poll, who also said...",https://www.investing.com/news/forex-news/crack-in-us-dollar-strength-to-spread-as-economy-slows-reuters-poll-3225912,Reuters,2023-11-08 00:21:44
1608,gbp-usd,"Dollar gains, global shares pare losses as Fed speakers talk policy","By Herbert Lash NEW YORK (Reuters) -The dollar gained and world shares pared losses on Tuesday, as stocks on Wall Street surged and investors assessed Federal Reserve commentary...",https://www.investing.com/news/stock-market-news/dollar-gains-global-shares-pare-losses-as-fed-speakers-talk-policy-3224237,Reuters,2023-11-07 21:36:42
1609,gbp-usd,"FTSE 100 index dips, Anglo American PLC leads decline","In Tuesday's trading, the FTSE 100 Index experienced a slight dip of 0.10% to close at 7,410.04 points. Mining company Anglo American (JO:AGLJ) PLC led the downturn among...",https://www.investing.com/news/stock-market-news/ftse-100-index-dips-anglo-american-plc-leads-decline-93CH-3225573,Investing.com,2023-11-07 21:08:26
1610,gbp-usd,UK consumer spending growth slows amid inflation and interest rate hikes,"UK consumer spending growth has slowed to 2.6% and 2.5% respectively in October, marking the lowest annual increase in over a year, according to recent data from Barclays and the...",https://www.investing.com/news/economy/uk-consumer-spending-growth-slows-amid-inflation-and-interest-rate-hikes-93CH-3224619,Investing.com,2023-11-07 10:43:19
1611,gbp-usd,"Bond yields rebound, stocks edge up as last week's rally fades",By Herbert Lash and Alun John NEW YORK/LONDON (Reuters) - A gauge of global equities rose and Treasury yields rebounded on Monday after last week's big rally in stocks and bonds...,https://www.investing.com/news/stock-market-news/bond-yields-rebound-stocks-edge-up-as-last-weeks-rally-fades-3222516,Reuters,2023-11-06 22:02:36
1612,gbp-usd,"UK stablecoin regulation begins to take shape in multiple FCA, BOE documents","A suite of documents was published in the United Kingdom on Nov. 6 that concern stablecoin regulation. The Financial Conduct Authority (FCA) released a discussion paper, as did the...",https://www.investing.com/news/cryptocurrency-news/uk-stablecoin-regulation-begins-to-take-shape-in-multiple-fca-boe-documents-3224112,Cointelegraph,2023-11-06 22:00:12
1613,gbp-usd,"Dollar rebounds, Fed officials take center stage","By Karen Brettell NEW YORK (Reuters) - The U.S. dollar edged higher against the euro on Monday, after earlier dipping to an almost 8-week low on growing expectations that the...",https://www.investing.com/news/forex-news/dollar-rebounds-fed-officials-take-center-stage-3222526,Reuters,2023-11-06 21:28:44
1614,gbp-usd,Bank of England and FCA to regulate stablecoins for improved payment efficiency,"The Bank of England and the Financial Conduct Authority (FCA) are working on regulations for stablecoins, digital assets designed to maintain value stability, with the aim of...",https://www.investing.com/news/cryptocurrency-news/bank-of-england-and-fca-to-regulate-stablecoins-for-improved-payment-efficiency-93CH-3223013,Investing.com,2023-11-06 11:20:57
1615,gbp-usd,"Dollar slips lower, continuing last week's selloff","Investing.com - The U.S. dollar edged lower in early European trade Monday, falling to a six-week low and extending last week’s declines on the back of a less hawkish stance from...",https://www.investing.com/news/forex-news/dollar-slips-lower-continuing-last-weeks-selloff-3222713,Investing.com,2023-11-06 08:18:18
1616,gbp-usd,Factbox-How European airlines have hedged against fuel price increases,"(Reuters) - Higher oil prices amid turmoil in the Middle East are increasing prices of jet fuel, which accounts for a big portion of airlines' costs. Brent crude oil almost hit...",https://www.investing.com/news/stock-market-news/factboxhow-european-airlines-have-hedged-against-fuel-price-increases-3222674,Reuters,2023-11-06 08:05:39
1617,gbp-usd,"Stocks jump, dollar and yields drop after US jobs market softens","By Caroline Valetkevitch NEW YORK (Reuters) - Global stock indexes rose sharply, the U.S. dollar dropped to a six-week low and benchmark 10-year U.S. Treasury yields fell to...",https://www.investing.com/news/economy/stocks-set-for-strongest-week-of-2023-on-interest-rate-cheer-3220378,Reuters,2023-11-03 21:01:16
1618,gbp-usd,US dollar tumbles to six-week low after soft jobs data,By Gertrude Chavez-Dreyfuss NEW YORK (Reuters) - The dollar fell to a six-week low on Friday after data showed the world's largest economy created fewer jobs than expected last...,https://www.investing.com/news/forex-news/us-dollar-tumbles-to-sixweek-low-after-soft-jobs-data-3220372,Reuters,2023-11-03 19:26:34
1619,gbp-usd,Bank of England's rate freeze expected to boost pension investments,"The Bank of England's recent decision to halt interest rate increases, maintaining the base rate at 5.25, is anticipated to have positive implications for pensioners and retirement...",https://www.investing.com/news/economy/bank-of-englands-rate-freeze-expected-to-boost-pension-investments-93CH-3220629,Investing.com,2023-11-03 08:37:20
1620,gbp-usd,Dollar set to post weekly loss; Fed rate peak looms,"Investing.com - The U.S. dollar weakened in early European trade Friday, extending earlier losses as traders positioned for the end of the Federal Reserve’s rate-hiking cycle,...",https://www.investing.com/news/forex-news/dollar-set-to-post-weekly-loss-fed-rate-peak-looms-3220591,Investing.com,2023-11-03 08:12:00
1621,gbp-usd,Fed's rate halt and fiscal expansion could buoy emerging markets,"The US Federal Reserve's decision to halt its rate-escalation cycle has brought some calm to equity markets, despite inflation exceeding the target. This move aligns with an...",https://www.investing.com/news/economy/feds-rate-halt-and-fiscal-expansion-could-buoy-emerging-markets-93CH-3220449,Investing.com,2023-11-03 06:01:56
1622,gbp-usd,"Asia shares, bonds rally as Powell feeds hopes of end to rate hikes",By Stella Qiu SYDNEY (Reuters) - Asian shares and bonds extended a global rally on Thursday as a non-committal Federal Reserve Chair had markets double down on bets that U.S....,https://www.investing.com/news/economy/asian-stocks-stutter-ahead-of-fed-frail-yen-in-focus-3216143,Reuters,2023-11-02 23:16:45
1623,gbp-usd,Dollar weakens as risk appetite rises on view Fed rate hikes are done,"By Gertrude Chavez-Dreyfuss and Saqib Iqbal Ahmed NEW YORK (Reuters) -The dollar fell across the board on Thursday, as investors' appetite for riskier currencies grew as they bet...",https://www.investing.com/news/forex-news/dollar-weakens-as-risk-appetite-rises-on-view-fed-rate-hikes-are-done-3218064,Reuters,2023-11-02 18:55:55
1624,gbp-usd,GBP/EUR and GBP/USD hold steady as markets await BoE's interest rate decision,"The GBP/EUR exchange rate remained stable at €1.1502 on Thursday, as investors awaited the Bank of England's (BoE) decision on interest rates amidst deteriorating economic...",https://www.investing.com/news/forex-news/gbpeur-and-gbpusd-hold-steady-as-markets-await-boes-interest-rate-decision-93CH-3219230,Investing.com,2023-11-02 13:11:24
1625,gbp-usd,UK to invest 300M pounds in 2 AI supercomputers; Harris presses for AI safety,The United Kingdom announced on Nov. 1 after the conclusion of the first day of its global AI Safety Summit that it will increase funding for two artificial intelligence (AI)...,https://www.investing.com/news/cryptocurrency-news/uk-to-invest-300m-pounds-in-2-ai-supercomputers-harris-presses-for-ai-safety-3218941,Cointelegraph,2023-11-02 11:20:10
1626,gbp-usd,Bank of England to hold interest rates as recession fears loom,"The Bank of England is set to announce its economic forecast today, Thursday, against the backdrop of an unchanged interest rate at 5.25%, a struggling UK economy, and rising...",https://www.investing.com/news/economy/bank-of-england-to-hold-interest-rates-as-recession-fears-loom-93CH-3218439,Investing.com,2023-11-02 09:14:17
1627,gbp-usd,Dollar slumps after Powell's comments; sterling awaits BOE decision,Investing.com - The U.S. dollar fell sharply in early European trade Thursday after comments from Fed Chair Jerome Powell pointed to a likely peak in U.S. interest rates.  At 04:10...,https://www.investing.com/news/forex-news/dollar-slumps-after-powells-comments-sterling-awaits-boe-decision-3218326,Investing.com,2023-11-02 08:09:36
1628,gbp-usd,"Compagnie Financière Tradition sees growth in 2023, despite Q3 revenue dip","Swiss interdealer broker, Compagnie Financière Tradition, posted a rise in consolidated revenue for the first nine months of 2023, reaching CHF738.3 million ($803.2 million). This...",https://www.investing.com/news/stock-market-news/compagnie-financiere-tradition-sees-growth-in-2023-despite-q3-revenue-dip-93CH-3218170,Investing.com,2023-11-02 06:27:32
1629,gbp-usd,Bank of England likely to maintain interest rate amid inflation crisis,"The Bank of England (BoE) is expected to keep its interest rate steady at 5.25%, as the UK grapples with stubborn inflation, a cost-of-living crisis, and rising oil prices due to...",https://www.investing.com/news/economy/bank-of-england-likely-to-maintain-interest-rate-amid-inflation-crisis-93CH-3218125,Investing.com,2023-11-02 05:09:38
1630,gbp-usd,British pound stands firm ahead of BoE's November interest rate decision,"The British pound is showing resilience ahead of the Bank of England's (BoE) Monetary Policy Committee (MPC) November interest rate decision, which is expected to maintain the...",https://www.investing.com/news/forex-news/british-pound-stands-firm-ahead-of-boes-november-interest-rate-decision-93CH-3217613,Investing.com,2023-11-01 18:43:47
1631,gbp-usd,Oil Prices Climb Amid Geopolitical Tensions And Anticipation Of Federal Reserve Decision,Crude oil prices climbed on Wednesday as investors eagerly awaited interest rate decisions from the U.S. Federal Reserve and other central banks. The market was also closely...,https://www.investing.com/news/stock-market-news/oil-prices-climb-amid-geopolitical-tensions-and-anticipation-of-federal-reserve-decision-93CH-3217549,Investing.com,2023-11-01 16:36:05
1632,gbp-usd,Euro fluctuates amid cooling inflation and fading ECB rate hike prospects,"The euro (EUR) experienced a volatile trading session yesterday, initially strengthening due to a weakening US dollar (USD), but later relinquishing gains as the USD rebounded and...",https://www.investing.com/news/forex-news/euro-fluctuates-amid-cooling-inflation-and-fading-ecb-rate-hike-prospects-93CH-3216894,Investing.com,2023-11-01 11:23:51
1633,gbp-usd,US stocks decline for third consecutive month amid rising yields and dollar strength,"In a continuing trend, US stocks have fallen for the third consecutive month this October, with the Dow, S&P, and Nasdaq declining by 1.36%, 2.20%, and 2.78% respectively....",https://www.investing.com/news/stock-market-news/us-stocks-decline-for-third-consecutive-month-amid-rising-yields-and-dollar-strength-93CH-3216077,Investing.com,2023-10-31 21:34:24
