,pair,title,description,link,provider,time_published
2050,usd-inr,"Asia FX weak, dollar sturdy as inflation, rate-cut uncertainty persists","Investing.com-- Most Asian currencies retreated on Wednesday, while the dollar steadied from recent losses as markets remained on edge before key U.S. inflation data that is...",https://www.investing.com/news/forex-news/asia-fx-weak-dollar-sturdy-as-inflation-ratecut-uncertainty-persists-3270859,Investing.com,2024-01-10 04:57:44
2051,usd-inr,"Asia FX muted, dollar falls from 3-week high amid rate-cut uncertainty","Investing.com-- Most Asian currencies kept to a tight range on Tuesday, but saw some relief as the dollar was hit with profit-taking before key inflation data that is set to offer...",https://www.investing.com/news/forex-news/asia-fx-muted-dollar-falls-from-3week-high-amid-ratecut-uncertainty-3269939,Investing.com,2024-01-09 04:28:52
2052,usd-inr,"Asia FX falls, dollar strong as rate-cut hopes retreat before inflation test","Investing.com-- Most Asian currencies fell on Monday, while the dollar steadied near three-week highs as stronger-than-expected U.S. payrolls data saw traders scale back bets that...",https://www.investing.com/news/forex-news/asia-fx-falls-dollar-strong-as-ratecut-hopes-retreat-before-inflation-test-3268742,Investing.com,2024-01-08 03:27:56
2053,usd-inr,"Asia FX set for weekly losses, dollar strong ahead of payrolls reading","Investing.com-- Most Asian currencies moved in a flat-to-low range on Friday, while the dollar hovered near three-week highs as markets awaited key U.S. labor data for more cues on...",https://www.investing.com/news/forex-news/asia-fx-set-for-weekly-losses-dollar-strong-ahead-of-payrolls-reading-3267755,Investing.com,2024-01-05 04:18:15
2054,usd-inr,Emerging-market currencies to hold most recent gains vs. dollar- Reuters poll,By Devayani Sathyan BENGALURU (Reuters) - Most emerging-market currencies are set to regain their recent strength later this year after some near-term paralysis as expectations of...,https://www.investing.com/news/economy/emergingmarket-currencies-to-hold-most-recent-gains-vs-dollar-reuters-poll-3267735,Reuters,2024-01-05 01:11:00
2055,usd-inr,"Asia FX muted, dollar at 3-week high as rate-cut uncertainty persists","Investing.com-- Most Asian currencies kept to a flat-to-low range on Thursday, while uncertainty over the Federal Reserve’s plans for interest rate cuts in 2024 saw the dollar...",https://www.investing.com/news/forex-news/asia-fx-muted-dollar-at-3week-high-as-ratecut-uncertainty-persists-3266793,Investing.com,2024-01-04 05:18:06
2056,usd-inr,"Asia FX dips, dollar rebounds as markets question early rate cuts","Investing.com-- Most Asian currencies nursed steep losses on Wednesday, while the dollar steadied after a sharp overnight rebound as anticipation of more cues on the Federal...",https://www.investing.com/news/forex-news/asia-fx-dips-dollar-rebounds-as-markets-question-early-rate-cuts-3265851,Investing.com,2024-01-03 04:42:58
2057,usd-inr,"Asia FX rangebound, dollar at 5-mth low as rate cut bets persist","Investing.com-- Most Asian currencies stuck to a tight range on Wednesday, while the dollar languished near five-month lows amid persistent bets that the Federal Reserve will begin...",https://www.investing.com/news/forex-news/asia-fx-rangebound-dollar-at-5mth-low-as-rate-cut-bets-persist-3263794,Investing.com,2023-12-27 04:49:29
2058,usd-inr,"Asia FX rises, dollar at 5-mth low as soft inflation fuels rate cut bets","Investing.com-- Most Asian currencies moved in a tight range on Tuesday, while the dollar hovered near five-month lows as soft U.S. inflation data spurred increasing bets on...",https://www.investing.com/news/forex-news/asia-fx-rises-dollar-at-5mth-low-as-soft-inflation-fuels-rate-cut-bets-3263291,Investing.com,2023-12-26 04:16:53
2059,usd-inr,"Asia FX skittish, dollar at 4-mth low before key inflation data","Investing.com-- Most Asian currencies kept to a tight range on Friday, while the dollar hovered around four-month lows as markets awaited more affirmation that the Federal Reserve...",https://www.investing.com/news/forex-news/asia-fx-skittish-dollar-at-4mth-low-before-key-inflation-data-3262072,Investing.com,2023-12-22 03:51:25
2060,usd-inr,"Asia FX steady, dollar near 4-mth low as early rate cut bets persist","Investing.com-- Most Asian currencies steadied from recent gains on Wednesday, while the dollar remained pinned near four-month lows as traders largely stuck to bets that the...",https://www.investing.com/news/forex-news/asia-fx-steady-dollar-near-4mth-low-as-early-rate-cut-bets-persist-3260323,Investing.com,2023-12-20 04:39:05
2061,usd-inr,IMF's India exchange rate regime reclassification faces cenbank pushback,"By Ira Dugal BENGALURU (Reuters) -The International Monetary Fund has reclassified India's ""de facto"" exchange rate regime to ""stabilized arrangement"" from ""floating"" for December...",https://www.investing.com/news/forex-news/imfs-india-exchange-rate-regime-reclassification-faces-cenbank-pushback-3259425,Reuters,2023-12-19 09:15:53
2062,usd-inr,Japanese yen slides after BOJ keeps dovish course; Asia FX muted,"Investing.com-- The Japanese yen fell sharply on Tuesday after the Bank of Japan maintained its ultra-dovish stance and offered no cues on a planned pivot, while broader Asian...",https://www.investing.com/news/forex-news/japanese-yen-slides-after-boj-keeps-dovish-course-asia-fx-muted-3259454,Investing.com,2023-12-19 04:40:08
2063,usd-inr,"Asia FX upbeat, dollar at 4-mth low as markets look to 2024 rate cuts","Investing.com-- Most Asian currencies steadied after a recent rally on Friday, while the dollar languished at four-month lows as traders positioned for deeper-than-expected...",https://www.investing.com/news/forex-news/asia-fx-upbeat-dollar-at-4mth-low-as-markets-look-to-2024-rate-cuts-3257176,Investing.com,2023-12-15 04:59:15
2064,usd-inr,Asian FX bulls firm as investors bet on rates peaking; eye cuts ahead-Reuters poll,"By Rishav Chatterjee (Reuters) - Bullish bets firmed on most emerging Asian currencies as expectations of an end to U.S. interest rate hikes triggered an easing in the greenback,...",https://www.investing.com/news/forex-news/asian-fx-bulls-firm-as-investors-bet-on-rates-peaking-eye-cuts-aheadreuters-poll-3256193,Reuters,2023-12-14 08:40:51
2065,usd-inr,Asia FX surges as dollar nears 4-mth low on dovish Fed,"Investing.com-- Most Asian currencies rose sharply on Thursday, while the dollar came close to a four-month low after the Federal Reserve signaled it was done raising interest...",https://www.investing.com/news/forex-news/asia-fx-surges-as-dollar-nears-4mth-low-on-dovish-fed-3256141,Investing.com,2023-12-14 04:31:39
2066,usd-inr,"Asia FX dips, dollar steady as sticky inflation clouds Fed outlook","Investing.com-- Most Asian currencies retreated on Wednesday, while the dollar steadied as sticky U.S. inflation data cast some doubts over what the Federal Reserve will signal at...",https://www.investing.com/news/forex-news/asia-fx-dips-dollar-steady-as-sticky-inflation-clouds-fed-outlook-3255231,Investing.com,2023-12-13 04:49:22
2067,usd-inr,"India cenbank aiming at multiple targets with simultaneous purchase, sale of dollars - bankers","By Nimesh Vora MUMBAI (Reuters) - The Indian central bank's simultaneous purchase and sale of U.S. dollars in recent weeks has puzzled bankers, who speculate there may be multiple...",https://www.investing.com/news/forex-news/india-cenbank-aiming-at-multiple-targets-with-simultaneous-purchase-sale-of-dollars--bankers-3254504,Reuters,2023-12-12 09:50:43
2068,usd-inr,"Asia FX muted, dollar steady with CPI data, Fed in sight","Investing.com-- Most Asian currencies kept to a tight range on Tuesday, while the dollar steadied after recent gains as traders hunkered down before key U.S. inflation data and a...",https://www.investing.com/news/forex-news/asia-fx-muted-dollar-steady-with-cpi-data-fed-in-sight-3254372,Investing.com,2023-12-12 04:34:19
2069,usd-inr,"Asia FX falls, yuan battered by China disinflation jitters; Dollar steady","Investing.com-- Most Asian currencies fell on Monday, with the Chinese yuan among the worst performers after data pointed to a sustained deflationary trend in the country, while...",https://www.investing.com/news/forex-news/asia-fx-falls-yuan-battered-by-china-disinflation-jitters-dollar-steady-3253330,Investing.com,2023-12-11 03:46:49
2070,usd-inr,Asia FX muted with nonfarm payrolls in sight; Yen scales 4-mth peak,"Investing.com - Most Asian currencies moved little on Friday as traders positioned for a potentially softer U.S. nonfarm payrolls reading, while the yen sat near a four-month high...",https://www.investing.com/news/forex-news/asia-fx-muted-with-nonfarm-payrolls-in-sight-yen-scales-4mth-peak-3252203,Investing.com,2023-12-08 05:49:03
2071,usd-inr,Indian rupee sees marginal movement ahead of RBI policy review,"MUMBAI - The Indian rupee experienced slight fluctuations this week as traders anticipated the Reserve Bank of India's monetary policy announcement. On Friday, the currency...",https://www.investing.com/news/forex-news/indian-rupee-sees-marginal-movement-ahead-of-rbi-policy-review-93CH-3252195,Investing.com,2023-12-08 05:08:24
2072,usd-inr,"RBI keeps rates at 6.5%, says food inflation risks to keep policy tight","Investing.com - The Reserve Bank of India kept interest rates on hold as expected on Friday, stating that tight policy had helped bring down inflation over the past year, but...",https://www.investing.com/news/economy/rbi-keeps-rates-at-65-says-food-inflation-risks-to-keep-policy-tight-3252190,Investing.com,2023-12-08 05:00:04
2073,usd-inr,Dollar index falls as traders weigh Fed rate path,"Investing.com - The dollar dipped in European trade on Thursday, as markets remained on edge before key U.S. labor data, while the yen appreciated as Bank of Japan Governor Kazuo...",https://www.investing.com/news/forex-news/dollar-index-falls-as-traders-weigh-fed-rate-path-3251151,Investing.com,2023-12-07 12:26:22
2074,usd-inr,Asia FX edges past China woes as markets look to less hawkish Fed,"Investing.com-- Most Asian currencies rose slightly on Wednesday as weak U.S. labor data spurred continued bets on early interest rate cuts by the Federal Reserve, helping...",https://www.investing.com/news/forex-news/asia-fx-edges-past-china-woes-as-markets-look-to-less-hawkish-fed-3250202,Investing.com,2023-12-06 04:31:40
2075,usd-inr,Asia FX weakens on soft economic data; Aussie slumps as RBA stands pat,"Investing.com-- Most Asian currencies weakened on Tuesday tracking a string of middling economic readings from the region, with the Australian dollar falling sharply after the...",https://www.investing.com/news/forex-news/asia-fx-weakens-on-soft-economic-data-aussie-slumps-as-rba-stands-pat-3249266,Investing.com,2023-12-05 04:33:57
2076,usd-inr,"Asia FX muted, dollar steadies with Fed rate cuts in focus","Investing.com-- Most Asian currencies steadied after strong gains on Monday, while the dollar nursed recent losses amid growing conviction that the Federal Reserve was done raising...",https://www.investing.com/news/forex-news/asia-fx-muted-dollar-steadies-with-fed-rate-cuts-in-focus-3248292,Investing.com,2023-12-04 05:11:27
2077,usd-inr,"Asia FX muted, dollar rebounds before Powell speech","Investing.com-- Most Asian currencies kept to a tight range on Friday, while the dollar rebounded from 3-½ month lows in anticipation of more cues on interest rates from Federal...",https://www.investing.com/news/forex-news/asia-fx-muted-dollar-rebounds-before-powell-speech-3247339,Investing.com,2023-12-01 04:51:04
2078,usd-inr,Investors bullish on most Asian FX as US interest rate bets shift- Reuters poll,"By Roushni Nair (Reuters) - Investors turned bullish on most emerging Asian currencies, as prospects of a potential end to U.S. interest rate hikes led to weakness in the...",https://www.investing.com/news/forex-news/investors-bullish-on-most-asian-fx-as-us-interest-rate-bets-shift-reuters-poll-3246431,Reuters,2023-11-30 06:46:21
2079,usd-inr,"Asia FX rally stalls on China weakness, dollar steadies before PCE data","Investing.com-- Most Asian currencies kept to a tight range on Thursday tracking weak economic signals from China, while the dollar steadied from recent losses as markets awaited a...",https://www.investing.com/news/forex-news/asia-fx-rally-stalls-on-china-weakness-dollar-steadies-before-pce-data-3246383,Investing.com,2023-11-30 05:30:08
2080,usd-inr,"Walmart shifts to India, cuts China imports",By Richa Naidu and Siddharth Cavale LONDON/NEW YORK (Reuters) - Walmart (NYSE:WMT) is importing more goods to the United States from India and reducing its reliance upon China as...,https://www.investing.com/news/stock-market-news/walmart-shifts-to-india-from-china-for-cheaper-imports-3245742,Reuters,2023-11-29 17:28:09
2081,usd-inr,Asia FX rises on Fed pivot hopes; NZ dollar boosted by hawkish RBNZ,"Investing.com-- Most Asian currencies rose on Wednesday as less hawkish signals from Federal Reserve officials ramped up hopes for an early interest rate cut in 2024, which put the...",https://www.investing.com/news/forex-news/asia-fx-rises-on-fed-pivot-hopes-nz-dollar-boosted-by-hawkish-rbnz-3245239,Investing.com,2023-11-29 03:52:34
2082,usd-inr,Asia FX rises as easing Fed fears put dollar at 3-month low,"Investing.com-- Most Asian currencies advanced on Tuesday amid growing conviction that the Federal Reserve was done raising interest rates, which in turn put the dollar at a...",https://www.investing.com/news/forex-news/asia-fx-rises-as-easing-fed-fears-put-dollar-at-3month-low-3244317,Investing.com,2023-11-28 04:13:21
2083,usd-inr,Currency clashes sour Russia's oil trade with Asia,"By Elena Fabrichnaya, Nidhi Verma and Dmitry Zhdannikov MOSCOW/DELHI (Reuters) - One of Russia's most lucrative oil trade routes since the imposition of Western sanctions over the...",https://www.investing.com/news/commodities-news/currency-clashes-sour-russias-oil-trade-with-asia-3243371,Reuters,2023-11-27 09:21:37
2084,usd-inr,"Asia FX inches lower, dollar steady before swarm of economic data","Investing.com-- Most Asian currencies weakened slightly on Monday, while the dollar steadied as traders hunkered down before a string of key economic readings due this week.  Mixed...",https://www.investing.com/news/forex-news/asia-fx-inches-lower-dollar-steady-before-swarm-of-economic-data-3243303,Investing.com,2023-11-27 05:00:31
2085,usd-inr,"Asia FX muted, dollar subdued with U.S. PMIs in sight","Investing.com-- Asian currencies kept to a tight range on Friday, while the dollar moved little as a U.S. market holiday made for scant trading, although focus now turned to key...",https://www.investing.com/news/forex-news/asia-fx-muted-dollar-subdued-with-us-pmis-in-sight-3242333,Investing.com,2023-11-24 04:19:59
2086,usd-inr,"Asia FX muted, dollar firms amid Fed rate uncertainty",Investing.com-- Most Asian currencies kept to a tight range on Thursday as some signs of resilience in the U.S. labor market pushed up the dollar and brewed uncertainty over the...,https://www.investing.com/news/forex-news/asia-fx-muted-dollar-firms-amid-fed-rate-uncertainty-3241785,Investing.com,2023-11-23 04:47:04
2087,usd-inr,Asia FX rally cools as Fed minutes help stall dollar losses,"Investing.com-- Most Asian currencies moved little on Wednesday, while the dollar stemmed recent declines after the minutes of the Federal Reserve’s late-October meeting reiterated...",https://www.investing.com/news/forex-news/asia-fx-rally-cools-as-fed-minutes-help-stall-dollar-losses-3240661,Investing.com,2023-11-22 04:35:10
2088,usd-inr,Global bond market rallies after $16 billion Treasury sale,"The global bond market saw an uptick following a robust $16 billion Treasury sale, marking its most impressive performance since March. Concurrently, major U.S. stock indices...",https://www.investing.com/news/stock-market-news/global-bond-market-rallies-after-16-billion-treasury-sale-93CH-3239819,Investing.com,2023-11-21 09:37:57
2089,usd-inr,Asia FX surges as dollar plumbs 2-½ mth low before Fed minutes,"Investing.com-- Most Asian currencies rose sharply on Tuesday as easing concerns over higher U.S. interest rates spurred heavy losses in the dollar, with focus now turning to the...",https://www.investing.com/news/forex-news/asia-fx-surges-as-dollar-plumbs-2-mth-low-before-fed-minutes-3239630,Investing.com,2023-11-21 04:34:12
2090,usd-inr,Asia FX rallies as dollar sinks on growing Fed pause bets,"Investing.com-- Most Asian currencies firmed sharply on Monday, tracking extended declines in the dollar amid increasing bets that the Federal Reserve was done raising interest...",https://www.investing.com/news/forex-news/asia-fx-rallies-as-dollar-sinks-on-growing-fed-pause-bets-3238504,Investing.com,2023-11-20 04:11:01
2091,usd-inr,"Asia FX muted, dollar set for weekly drop on Fed rate cut bets","Investing.com-- Most Asian currencies moved little on Friday after strong gains earlier this week, while the dollar headed for a sharp weekly fall as weak labor market data fueled...",https://www.investing.com/news/forex-news/asia-fx-muted-dollar-set-for-weekly-drop-on-fed-rate-cut-bets-3237193,Investing.com,2023-11-17 04:46:42
2092,usd-inr,"India's currency in circulation growth slows after RBI withdraws Rs 2,000 notes","NEW DELHI - The Reserve Bank of India's (RBI) decision to withdraw Rs 2,000 denomination banknotes from circulation has led to a significant decline in the currency in circulation...",https://www.investing.com/news/economy/indias-currency-in-circulation-growth-slows-after-rbi-withdraws-rs-2000-notes-93CH-3236748,Investing.com,2023-11-16 16:14:22
2093,usd-inr,"Asia FX dips, dollar recovers as strong data fuels Fed uncertainty","Investing.com-- Most Asian currencies weakened on Thursday, tracking a recovery in the dollar as stronger-than-expected U.S. retail sales data brewed some uncertainty over the path...",https://www.investing.com/news/forex-news/asia-fx-dips-dollar-recovers-as-strong-data-fuels-fed-uncertainty-3235844,Investing.com,2023-11-16 05:02:53
2094,usd-inr,Asian currencies rally as US inflation data fuels rate cut expectations,"Asian currencies, including the Indian rupee, saw a significant upswing on Wednesday as U.S. consumer price data released the previous day fueled market expectations for a...",https://www.investing.com/news/forex-news/asian-currencies-rally-as-us-inflation-data-fuels-rate-cut-expectations-93CH-3234528,Investing.com,2023-11-15 06:40:36
2095,usd-inr,"Asia FX weakens, dollar creeps higher before inflation data","Investing.com-- Most Asian currencies crept lower on Tuesday, while the dollar clocked small gains before key U.S. inflation data that is expected to determine the path of monetary...",https://www.investing.com/news/forex-news/asia-fx-weakens-dollar-creeps-higher-before-inflation-data-3233156,Investing.com,2023-11-14 04:35:53
2096,usd-inr,India's forex reserves climb to $590.78 billion with a $4.67 billion rise,"In a notable financial update, India's foreign exchange (forex) reserves have surged by $4.672 billion, reaching a seven-week peak of $590.783 billion for the week ending on...",https://www.investing.com/news/forex-news/indias-forex-reserves-climb-to-59078-billion-with-a-467-billion-rise-93CH-3231256,Investing.com,2023-11-10 19:09:43
2097,usd-inr,"Asia FX muted, dollar strong as Powell downplays rate pause bets","Investing.com-- Most Asian currencies moved in a flat-to-low range on Friday, while the dollar held on to recent gains as comments from Federal Reserve officials saw traders...",https://www.investing.com/news/forex-news/asia-fx-muted-dollar-strong-as-powell-downplays-rate-pause-bets-3229983,Investing.com,2023-11-10 04:46:31
2098,usd-inr,"Asia FX muted as China disinflation weighs, dollar steady","Investing.com-- Most Asian currencies moved little on Thursday as disappointing inflation data from China weighed on sentiment, while weakness in the Japanese yen saw traders on...",https://www.investing.com/news/forex-news/asia-fx-muted-as-china-disinflation-weighs-dollar-steady-3227957,Investing.com,2023-11-09 04:03:02
2099,usd-inr,Indian rupee to trade near record lows despite surging growth,"By Milounee Purohit and Anant Chandak BENGALURU (Reuters) - The Indian rupee will trade near record lows against the dollar over the coming months, according to a Reuters poll of...",https://www.investing.com/news/forex-news/indian-rupee-to-trade-near-record-lows-despite-surging-growth-3225937,Reuters,2023-11-08 13:16:23
2100,usd-inr,"Asia FX muted, dollar rebound holds with more Fed cues on tap","Investing.com-- Most Asian currencies kept to a tight range on Wednesday, while the dollar maintained a recent rebound after several Federal Reserve officials warned against...",https://www.investing.com/news/forex-news/asia-fx-muted-dollar-rebound-holds-with-more-fed-cues-on-tap-3225947,Investing.com,2023-11-08 03:54:42
2101,usd-inr,Emerging market currencies to claw back ground in 2024 as dollar fades: Reuters poll,By Devayani Sathyan and Vuyani Ndaba BENGALURU/JOHANNESBURG (Reuters) - Emerging market currencies will take well into next year to start making noticeable gains against a...,https://www.investing.com/news/forex-news/emerging-market-currencies-to-claw-back-ground-in-2024-as-dollar-fades-reuters-poll-3225925,Reuters,2023-11-08 01:31:01
2102,usd-inr,Indian rupee dips amid anticipation of Fed policy direction,"The Indian rupee's exchange rate fell to 83.2575 against the dollar on Tuesday, reflecting the movements of other Asian currencies. All eyes are on the upcoming speeches from...",https://www.investing.com/news/forex-news/indian-rupee-dips-amid-anticipation-of-fed-policy-direction-93CH-3224924,Investing.com,2023-11-07 12:26:53
2103,usd-inr,"India's GDP growth outpaces China, attracts US pension funds - JPMorgan","In a recent shift of investment focus, JPMorgan has upgraded India's rating to 'Overweight' citing the country's leading role in nominal GDP growth among emerging markets....",https://www.investing.com/news/stock-market-news/indias-gdp-growth-outpaces-china-attracts-us-pension-funds--jpmorgan-93CH-3224616,Investing.com,2023-11-07 10:42:48
2104,usd-inr,"Asia FX sinks on Fed, China woes; Aussie slides after RBA","Investing.com-- Most Asian currencies fell on Tuesday as a warning from Federal Reserve officials and signs of more economic headwinds for China dented sentiment, while the...",https://www.investing.com/news/forex-news/asia-fx-sinks-on-fed-china-woes-aussie-slides-after-rba-3224271,Investing.com,2023-11-07 05:07:11
2105,usd-inr,Naira devaluation hits cross-border trade as commodity prices surge,"The continuous devaluation of the Nigerian Naira, which recently peaked at N2,010 per CFA1000, has significantly disrupted cross-border trade and led to record high commodity...",https://www.investing.com/news/forex-news/naira-devaluation-hits-crossborder-trade-as-commodity-prices-surge-93CH-3222600,Investing.com,2023-11-06 06:11:33
2106,usd-inr,Rupee exchange rates fluctuate as India's forex reserves surge,"India's foreign exchange reserves saw a significant increase, despite a notable foreign investor pullout, ending the week of October 27 with a total of $586.111 billion, a surge of...",https://www.investing.com/news/forex-news/rupee-exchange-rates-fluctuate-as-indias-forex-reserves-surge-93CH-3221831,Investing.com,2023-11-03 15:39:26
2107,usd-inr,Fed's rate halt and fiscal expansion could buoy emerging markets,"The US Federal Reserve's decision to halt its rate-escalation cycle has brought some calm to equity markets, despite inflation exceeding the target. This move aligns with an...",https://www.investing.com/news/economy/feds-rate-halt-and-fiscal-expansion-could-buoy-emerging-markets-93CH-3220449,Investing.com,2023-11-03 06:01:56
2108,usd-inr,RBI forecasts average inflation of 4.3% by early 2025 amid remedial actions,"The Reserve Bank of India (RBI) led by Governor Shaktikanta Das, is addressing its failure to maintain inflation within its tolerance band of 2-6% for three consecutive quarters,...",https://www.investing.com/news/economy/rbi-forecasts-average-inflation-of-43-by-early-2025-amid-remedial-actions-93CH-3220436,Investing.com,2023-11-03 05:39:06
2109,usd-inr,"Indian equities rebound, spurred by dovish US Federal Reserve stance","Indian equity markets experienced a strong recovery on Thursday, following two consecutive days of losses. The rebound was driven by a dovish stance from the US Federal Reserve,...",https://www.investing.com/news/stock-market-news/indian-equities-rebound-spurred-by-dovish-us-federal-reserve-stance-93CH-3219330,Investing.com,2023-11-02 12:53:23
2110,usd-inr,"India's retail credit market sees sustained growth, despite risk build-up signs","India's retail credit market has shown signs of continued growth in the second quarter of 2023, driven by consumption-led demand, according to a report from  TransUnion  (NYSE:TRU)...",https://www.investing.com/news/economy/indias-retail-credit-market-sees-sustained-growth-despite-risk-buildup-signs-93CH-3219214,Investing.com,2023-11-02 12:21:53
2111,usd-inr,Indian indices rebound as US Federal Reserve holds rates steady,"Indian benchmark indices, Nifty and Sensex, experienced a notable recovery Thursday, following previous losses. The rebound was fueled by several positive factors, including the...",https://www.investing.com/news/stock-market-news/indian-indices-rebound-as-us-federal-reserve-holds-rates-steady-93CH-3218902,Investing.com,2023-11-02 11:08:26
2112,usd-inr,"RBI's discontinued Rs 2,000 notes: 97% returned, Rs 10,000 crore still in circulation","The Reserve Bank of India (RBI), under the leadership of Governor Shaktikanta Das, has seen the successful return of more than 97% of the discontinued Rs 2,000 banknotes. These...",https://www.investing.com/news/economy/rbis-discontinued-rs-2000-notes-97-returned-rs-10000-crore-still-in-circulation-93CH-3218324,Investing.com,2023-11-02 08:06:05
2113,usd-inr,India's GST revenue for October 2023 hits second-highest record amidst global recession fears,"India's gross Goods and Services Tax (GST) revenue for October 2023 soared to its second-highest-ever figure of ₹1.72 lakh crore ($22.9 billion), marking a 13% year-over-year...",https://www.investing.com/news/economy/indias-gst-revenue-for-october-2023-hits-secondhighest-record-amidst-global-recession-fears-93CH-3218159,Investing.com,2023-11-02 06:17:21
2114,usd-inr,"Fed's pause decision boosts Indian equity indices, rate cut speculation arises","Indian equity indices including Sensex, Nifty, and mid and smallcap indices rallied significantly in response to the US Federal Reserve's decision to pause on the benchmark...",https://www.investing.com/news/stock-market-news/feds-pause-decision-boosts-indian-equity-indices-rate-cut-speculation-arises-93CH-3218144,Investing.com,2023-11-02 06:03:03
2115,usd-inr,Indian state's income tax department probes potential illicit scheme involving ₹2000 note exchange,"The Income Tax Department in Bhubaneswar is set to investigate a suspected illicit scheme involving the exchange of discontinued ₹2,000 notes at a Reserve Bank of India (RBI)...",https://www.investing.com/news/economy/indian-states-income-tax-department-probes-potential-illicit-scheme-involving-2000-note-exchange-93CH-3218124,Investing.com,2023-11-02 05:20:16
2116,usd-inr,"Exclusive-EU, US, COP28 hosts rally support for global deal to triple renewable energy - documents","By Kate Abnett and Valerie Volcovici (Reuters) - The European Union, United States and the United Arab Emirates' COP28 climate summit hosts are rallying other governments to join...",https://www.investing.com/news/commodities-news/exclusiveeu-us-cop28-hosts-rally-support-for-global-deal-to-triple-renewable-energy--documents-3217394,Reuters,2023-11-01 15:18:53
2117,usd-inr,Indian markets decline amid weak Chinese data and US interest rate anticipation,"Indian stock markets experienced a downturn on Wednesday, largely influenced by weak economic data from China and expectations surrounding the US Federal Reserve's interest rate...",https://www.investing.com/news/stock-market-news/indian-markets-decline-amid-weak-chinese-data-and-us-interest-rate-anticipation-93CH-3216802,Investing.com,2023-11-01 10:55:36
2118,usd-inr,"NSE announces special trading session, market closures for November",The National Stock Exchange (NSE) of India has announced weekday closures of the Indian equity markets for Diwali Balipratipada and Gurunanak Jayanti on November 14 and 27....,https://www.investing.com/news/stock-market-news/nse-announces-special-trading-session-market-closures-for-november-93CH-3216599,Investing.com,2023-11-01 10:00:27
2119,usd-inr,Rupee's stability challenged by declining forex reserves and Fed's decision,"The Reserve Bank of India (RBI) is facing challenges in managing the volatility of the rupee due to a continuous decline in forex reserves, which fell by $2.36 billion to $583.53...",https://www.investing.com/news/forex-news/rupees-stability-challenged-by-declining-forex-reserves-and-feds-decision-93CH-3216466,Investing.com,2023-11-01 08:52:17
2120,usd-inr,India's Sensex and Nifty dip ahead of U.S. Federal Reserve rate decision,"In anticipation of the U.S. Federal Reserve's interest rate decision, the Indian stock market experienced a mixed day on Wednesday. The Sensex fell to 63,772.41, and the Nifty 50...",https://www.investing.com/news/stock-market-news/indias-sensex-and-nifty-dip-ahead-of-us-federal-reserve-rate-decision-93CH-3216358,Investing.com,2023-11-01 07:56:24
2121,usd-inr,Nifty 50 sees first negative October since 2018 amid global anticipation for FOMC rate decision,"The Nifty 50 index experienced a 2.8% decrease in October, marking its first negative October since 2018. This slump occurred as Foreign Portfolio Investors (FPIs) withdrew...",https://www.investing.com/news/stock-market-news/nifty-50-sees-first-negative-october-since-2018-amid-global-anticipation-for-fomc-rate-decision-93CH-3216236,Investing.com,2023-11-01 05:30:37
2122,usd-inr,Indian stocks see largest monthly sell-off since January due to escalating U.S. yields,"An escalation in the Middle East conflict has led to a surge in oil prices, impacting net importers like India. The hawkish stance of the U.S. Federal Reserve, maintaining high...",https://www.investing.com/news/stock-market-news/indian-stocks-see-largest-monthly-selloff-since-january-due-to-escalating-us-yields-93CH-3214763,Investing.com,2023-10-31 08:36:31
2123,usd-inr,World Bank warns of inflation risks in developing nations due to escalating conflicts,"The World Bank has issued a warning that escalating conflicts might lead to inflation in developing countries, necessitating policy changes to alleviate food security risks. The...",https://www.investing.com/news/world-news/world-bank-warns-of-inflation-risks-in-developing-nations-due-to-escalating-conflicts-93CH-3214534,Investing.com,2023-10-30 23:58:18
2124,usd-cny,Yen mired in political uncertainty; dollar firms ahead of key data,By Rae Wee SINGAPORE (Reuters) -The yen languished near a three-month trough on Tuesday as the loss of a parliamentary majority for Japan's ruling coalition in weekend elections...,https://www.investing.com/news/economy-news/yen-mired-in-political-uncertainty-dollar-looks-to-key-data-releases-3687116,Reuters,2024-10-29 06:20:33
2125,usd-cny,Asia FX softens with econ. data in focus; yen steadies amid intervention talk,"Investing.com-- Most Asian currencies weakened slightly on Tuesday, extending recent losses as traders remained risk-averse before a string of key economic readings this week. The...",https://www.investing.com/news/forex-news/asia-fx-softens-with-econ-data-in-focus-yen-steadies-amid-intervention-talk-3687144,Investing.com,2024-10-29 03:50:36
2126,usd-cny,Asia FX at risk as dollar firms into US elections- JPM,"Investing.com-- Asian currencies are at risk of further weakness amid recent strength in the dollar, especially if the upcoming U.S. elections result in a Republican sweep,...",https://www.investing.com/news/forex-news/asia-fx-at-risk-as-dollar-firms-into-us-elections-jpm-3687096,Investing.com,2024-10-29 00:09:28
2127,usd-cny,Yen under pressure after Japan election,"By Laura Matthews, Tom Westbrook, Stefano Rebaudo NEW YORK/SINGAPORE (Reuters) -The yen hit three-month lows against the dollar on Monday, as Japan's ruling coalition's election...",https://www.investing.com/news/economy-news/yen-slips-as-japans-election-result-clouds-boj-rate-hike-prospects-3684767,Reuters,2024-10-28 14:51:26
